STA	TYPE	START	STOP	LON	LAT	NETID	NATFREQ	DAMPING	SEN	RECSEN	GAIN	COMPONENT	PAZFILE		
BR34	B	20180101	25990101	132.499276	-24.500665	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BR34	B	20180101	25990101	132.499276	-24.500665	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BR34	B	20180101	25990101	132.499276	-24.500665	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS24	B	20180101	25990101	133.035951	-19.473353	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS24	B	20180101	25990101	133.035951	-19.473353	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS24	B	20180101	25990101	133.035951	-19.473353	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS26	B	20180101	25990101	132.997	-20.4868	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS26	B	20180101	25990101	132.997	-20.4868	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS26	B	20180101	25990101	132.997	-20.4868	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS27	B	20180101	25990101	132.991205	-20.997177	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS27	B	20180101	25990101	132.991205	-20.997177	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS27	B	20180101	25990101	132.991205	-20.997177	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS28	B	20180101	25990101	132.9891	-21.5069	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS28	B	20180101	25990101	132.9891	-21.5069	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS28	B	20180101	25990101	132.9891	-21.5069	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS29	B	20180101	25990101	132.925822	-21.991652	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS29	B	20180101	25990101	132.925822	-21.991652	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS29	B	20180101	25990101	132.925822	-21.991652	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS30	B	20180101	25990101	132.999691	-22.489457	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS30	B	20180101	25990101	132.999691	-22.489457	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS30	B	20180101	25990101	132.999691	-22.489457	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS31	B	20180101	25990101	132.984808	-22.998363	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS31	B	20180101	25990101	132.984808	-22.998363	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS31	B	20180101	25990101	132.984808	-22.998363	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS32	B	20180101	25990101	132.99175	-23.476603	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS32	B	20180101	25990101	132.99175	-23.476603	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS32	B	20180101	25990101	132.99175	-23.476603	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS33	B	20180101	25990101	132.9696	-24.032247	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS33	B	20180101	25990101	132.9696	-24.032247	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS33	B	20180101	25990101	132.9696	-24.032247	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BS34	B	20180101	25990101	133.002426	-24.500924	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BS34	B	20180101	25990101	133.002426	-24.500924	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BS34	B	20180101	25990101	133.002426	-24.500924	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT24	B	20180101	25990101	133.5058	-19.5054	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT24	B	20180101	25990101	133.5058	-19.5054	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT24	B	20180101	25990101	133.5058	-19.5054	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT25	B	20180101	25990101	133.50141	-20.002186	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT25	B	20180101	25990101	133.50141	-20.002186	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT25	B	20180101	25990101	133.50141	-20.002186	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT26	B	20180101	25990101	133.4904	-20.495	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT26	B	20180101	25990101	133.4904	-20.495	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT26	B	20180101	25990101	133.4904	-20.495	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT27	B	20180101	25990101	133.498785	-20.987754	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT27	B	20180101	25990101	133.498785	-20.987754	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT27	B	20180101	25990101	133.498785	-20.987754	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT28	B	20180101	25990101	133.467468	-21.512811	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT28	B	20180101	25990101	133.467468	-21.512811	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT28	B	20180101	25990101	133.467468	-21.512811	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT29	B	20180101	25990101	133.49	-21.9929	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT29	B	20180101	25990101	133.49	-21.9929	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT29	B	20180101	25990101	133.49	-21.9929	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT30	B	20180101	25990101	133.495533	-22.496324	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT30	B	20180101	25990101	133.495533	-22.496324	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT30	B	20180101	25990101	133.495533	-22.496324	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT31	B	20180101	25990101	133.492084	-22.997597	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT31	B	20180101	25990101	133.492084	-22.997597	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT31	B	20180101	25990101	133.492084	-22.997597	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT32	B	20180101	25990101	133.507542	-23.492294	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT32	B	20180101	25990101	133.507542	-23.492294	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT32	B	20180101	25990101	133.507542	-23.492294	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT33	B	20180101	25990101	133.5581	-23.9704	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT33	B	20180101	25990101	133.5581	-23.9704	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT33	B	20180101	25990101	133.5581	-23.9704	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT34	B	20180101	25990101	133.498283	-24.495031	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BT34	B	20180101	25990101	133.498283	-24.495031	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BT34	B	20180101	25990101	133.498283	-24.495031	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BU28	B	20180101	25990101	134.016949	-21.49263	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BU28	B	20180101	25990101	134.016949	-21.49263	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BU28	B	20180101	25990101	134.016949	-21.49263	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BU29	B	20180101	25990101	134.003476	-22.003406	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BU29	B	20180101	25990101	134.003476	-22.003406	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BU29	B	20180101	25990101	134.003476	-22.003406	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BU30	B	20180101	25990101	134.001295	-22.491934	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BU30	B	20180101	25990101	134.001295	-22.491934	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BU30	B	20180101	25990101	134.001295	-22.491934	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BU31	B	20180101	25990101	133.99428	-23.000375	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BU31	B	20180101	25990101	133.99428	-23.000375	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BU31	B	20180101	25990101	133.99428	-23.000375	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BU32	B	20180101	25990101	133.989054	-23.498775	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BU32	B	20180101	25990101	133.989054	-23.498775	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BU32	B	20180101	25990101	133.989054	-23.498775	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BU33	B	20180101	25990101	134.008891	-24.009097	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BU33	B	20180101	25990101	134.008891	-24.009097	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BU33	B	20180101	25990101	134.008891	-24.009097	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BU34	B	20180101	25990101	133.998455	-24.50002	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BU34	B	20180101	25990101	133.998455	-24.50002	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BU34	B	20180101	25990101	133.998455	-24.50002	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BV28	B	20180101	25990101	134.504058	-21.50039	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BV28	B	20180101	25990101	134.504058	-21.50039	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BV28	B	20180101	25990101	134.504058	-21.50039	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BV29	B	20180101	25990101	134.50073	-21.999173	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BV29	B	20180101	25990101	134.50073	-21.999173	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BV29	B	20180101	25990101	134.50073	-21.999173	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BV30	B	20180101	25990101	134.462	-22.494	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BV30	B	20180101	25990101	134.462	-22.494	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BV30	B	20180101	25990101	134.462	-22.494	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BV31	B	20180101	25990101	134.520669	-23.00765	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BV31	B	20180101	25990101	134.520669	-23.00765	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BV31	B	20180101	25990101	134.520669	-23.00765	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BV32	B	20180101	25990101	134.526124	-23.501365	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BV32	B	20180101	25990101	134.526124	-23.501365	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BV32	B	20180101	25990101	134.526124	-23.501365	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BV33	B	20180101	25990101	134.563422	-23.987517	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BV33	B	20180101	25990101	134.563422	-23.987517	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BV33	B	20180101	25990101	134.563422	-23.987517	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BV34	B	20180101	25990101	134.495409	-24.496786	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BV34	B	20180101	25990101	134.495409	-24.496786	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BV34	B	20180101	25990101	134.495409	-24.496786	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BW28	B	20180101	25990101	135.00728	-21.508875	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BW28	B	20180101	25990101	135.00728	-21.508875	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BW28	B	20180101	25990101	135.00728	-21.508875	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BW29	B	20180101	25990101	134.999778	-21.971708	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BW29	B	20180101	25990101	134.999778	-21.971708	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BW29	B	20180101	25990101	134.999778	-21.971708	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BW30	B	20180101	25990101	134.999202	-22.499131	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BW30	B	20180101	25990101	134.999202	-22.499131	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BW30	B	20180101	25990101	134.999202	-22.499131	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BW31	B	20180101	25990101	134.983197	-22.983513	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BW31	B	20180101	25990101	134.983197	-22.983513	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BW31	B	20180101	25990101	134.983197	-22.983513	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BW32	B	20180101	25990101	134.932154	-23.480302	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BW32	B	20180101	25990101	134.932154	-23.480302	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BW32	B	20180101	25990101	134.932154	-23.480302	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BW33	B	20180101	25990101	135.003614	-24.010019	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BW33	B	20180101	25990101	135.003614	-24.010019	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BW33	B	20180101	25990101	135.003614	-24.010019	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BW34	B	20180101	25990101	135.00121	-24.502425	OA	-12345	-12345	1196.42	419430.4	1	HHE	trillium-compact-120.paz		
BW34	B	20180101	25990101	135.00121	-24.502425	OA	-12345	-12345	1196.42	419430.4	1	HHN	trillium-compact-120.paz		
BW34	B	20180101	25990101	135.00121	-24.502425	OA	-12345	-12345	1196.42	419430.4	1	HHZ	trillium-compact-120.paz		
BT18	B	20191101	25990101	133.4997	-16.5	2O	-12345	-12345	1196.42	400000	1	HHE	trillium-compact-120.paz		
BT18	B	20191101	25990101	133.4997	-16.5	2O	-12345	-12345	1196.42	400000	1	HHN	trillium-compact-120.paz		
BT18	B	20191101	25990101	133.4997	-16.5	2O	-12345	-12345	1196.42	400000	1	HHZ	trillium-compact-120.paz		
BT19	E	20191101	25990101	133.4999	-17.0539	2O	-12345	-12345	399.5	400000	1	HHE	lennartz-LE-3Dlite-mkII.paz		
BT19	E	20191101	25990101	133.4999	-17.0539	2O	-12345	-12345	399.5	400000	1	HHN	lennartz-LE-3Dlite-mkII.paz		
BT19	E	20191101	25990101	133.4999	-17.0539	2O	-12345	-12345	399.5	400000	1	HHZ	lennartz-LE-3Dlite-mkII.paz		
BU17	B	20191101	25990101	134.0241	-15.9748	2O	-12345	-12345	1196.42	400000	1	HHE	trillium-compact-120.paz		
BU17	B	20191101	25990101	134.0241	-15.9748	2O	-12345	-12345	1196.42	400000	1	HHN	trillium-compact-120.paz		
BU17	B	20191101	25990101	134.0241	-15.9748	2O	-12345	-12345	1196.42	400000	1	HHZ	trillium-compact-120.paz		
BU18	B	20191101	25990101	134.0008	-16.501	2O	-12345	-12345	1196.42	400000	1	HHE	trillium-compact-120.paz		
BU18	B	20191101	25990101	134.0008	-16.501	2O	-12345	-12345	1196.42	400000	1	HHN	trillium-compact-120.paz		
BU18	B	20191101	25990101	134.0008	-16.501	2O	-12345	-12345	1196.42	400000	1	HHZ	trillium-compact-120.paz		
BU20	B	20191101	25990101	134.001	-17.5108	2O	-12345	-12345	1196.42	400000	1	HHE	trillium-compact-120.paz		
BU20	B	20191101	25990101	134.001	-17.5108	2O	-12345	-12345	1196.42	400000	1	HHN	trillium-compact-120.paz		
BU20	B	20191101	25990101	134.001	-17.5108	2O	-12345	-12345	1196.42	400000	1	HHZ	trillium-compact-120.paz		
BV18	E	20191101	25990101	134.4879	-16.4831	2O	-12345	-12345	399.5	400000	1	HHE	lennartz-LE-3Dlite-mkII.paz		
BV18	E	20191101	25990101	134.4879	-16.4831	2O	-12345	-12345	399.5	400000	1	HHN	lennartz-LE-3Dlite-mkII.paz		
BV18	E	20191101	25990101	134.4879	-16.4831	2O	-12345	-12345	399.5	400000	1	HHZ	lennartz-LE-3Dlite-mkII.paz		
BV19	B	20191101	25990101	134.4724	-16.983	2O	-12345	-12345	1196.42	400000	1	HHE	trillium-compact-120.paz		
BV19	B	20191101	25990101	134.4724	-16.983	2O	-12345	-12345	1196.42	400000	1	HHN	trillium-compact-120.paz		
BV19	B	20191101	25990101	134.4724	-16.983	2O	-12345	-12345	1196.42	400000	1	HHZ	trillium-compact-120.paz		
BW17	B	20191101	25990101	135.0308	-16.0002	2O	-12345	-12345	1196.42	400000	1	HHE	trillium-compact-120.paz		
BW17	B	20191101	25990101	135.0308	-16.0002	2O	-12345	-12345	1196.42	400000	1	HHN	trillium-compact-120.paz		
BW17	B	20191101	25990101	135.0308	-16.0002	2O	-12345	-12345	1196.42	400000	1	HHZ	trillium-compact-120.paz		
BW18	E	20191101	25990101	134.9969	-16.4757	2O	-12345	-12345	399.5	400000	1	HHE	lennartz-LE-3Dlite-mkII.paz		
BW18	E	20191101	25990101	134.9969	-16.4757	2O	-12345	-12345	399.5	400000	1	HHN	lennartz-LE-3Dlite-mkII.paz		
BW18	E	20191101	25990101	134.9969	-16.4757	2O	-12345	-12345	399.5	400000	1	HHZ	lennartz-LE-3Dlite-mkII.paz		
BW19	B	20191101	25990101	134.999	-16.9706	2O	-12345	-12345	1196.42	400000	1	HHE	trillium-compact-120.paz		
BW19	B	20191101	25990101	134.999	-16.9706	2O	-12345	-12345	1196.42	400000	1	HHN	trillium-compact-120.paz		
BW19	B	20191101	25990101	134.999	-16.9706	2O	-12345	-12345	1196.42	400000	1	HHZ	trillium-compact-120.paz		
PI101	B	20210610	25990101	119.8408	-21.4853	4N	-12345	-12345	754.3	400000	1	HHE	trillium-compact-120-ph.paz		
PI101	B	20210610	25990101	119.8408	-21.4853	4N	-12345	-12345	754.3	400000	1	HHN	trillium-compact-120-ph.paz		
PI101	B	20210610	25990101	119.8408	-21.4853	4N	-12345	-12345	754.3	400000	1	HHZ	trillium-compact-120-ph.paz		
PI102	B	20210610	25990101	119.8394	-21.3456	4N	-12345	-12345	754.3	400000	1	HHE	trillium-compact-120-ph.paz		
PI102	B	20210610	25990101	119.8394	-21.3456	4N	-12345	-12345	754.3	400000	1	HHN	trillium-compact-120-ph.paz		
PI102	B	20210610	25990101	119.8394	-21.3456	4N	-12345	-12345	754.3	400000	1	HHZ	trillium-compact-120-ph.paz		
PI103	B	20210610	25990101	120.0083	-21.6919	4N	-12345	-12345	754.3	400000	1	HHE	trillium-compact-120-ph.paz		
PI103	B	20210610	25990101	120.0083	-21.6919	4N	-12345	-12345	754.3	400000	1	HHN	trillium-compact-120-ph.paz		
PI103	B	20210610	25990101	120.0083	-21.6919	4N	-12345	-12345	754.3	400000	1	HHZ	trillium-compact-120-ph.paz		
PI104	B	20210610	25990101	119.8144	-21.2856	4N	-12345	-12345	754.3	400000	1	HHE	trillium-compact-120-ph.paz		
PI104	B	20210610	25990101	119.8144	-21.2856	4N	-12345	-12345	754.3	400000	1	HHN	trillium-compact-120-ph.paz		
PI104	B	20210610	25990101	119.8144	-21.2856	4N	-12345	-12345	754.3	400000	1	HHZ	trillium-compact-120-ph.paz		
PI105	B	20210610	25990101	120.0031	-21.4703	4N	-12345	-12345	754.3	400000	1	HHE	trillium-compact-120-ph.paz		
PI105	B	20210610	25990101	120.0031	-21.4703	4N	-12345	-12345	754.3	400000	1	HHN	trillium-compact-120-ph.paz		
PI105	B	20210610	25990101	120.0031	-21.4703	4N	-12345	-12345	754.3	400000	1	HHZ	trillium-compact-120-ph.paz		
PI106	B	20210610	25990101	119.3586	-21.5042	4N	-12345	-12345	754.3	400000	1	HHE	trillium-compact-120-ph.paz		
PI106	B	20210610	25990101	119.3586	-21.5042	4N	-12345	-12345	754.3	400000	1	HHN	trillium-compact-120-ph.paz		
PI106	B	20210610	25990101	119.3586	-21.5042	4N	-12345	-12345	754.3	400000	1	HHZ	trillium-compact-120-ph.paz		
PI107	B	20210610	25990101	119.4706	-21.4825	4N	-12345	-12345	754.3	400000	1	HHE	trillium-compact-120-ph.paz		
PI107	B	20210610	25990101	119.4706	-21.4825	4N	-12345	-12345	754.3	400000	1	HHN	trillium-compact-120-ph.paz		
PI107	B	20210610	25990101	119.4706	-21.4825	4N	-12345	-12345	754.3	400000	1	HHZ	trillium-compact-120-ph.paz		
PI108	B	20210610	25990101	119.5425	-21.425	4N	-12345	-12345	754.3	400000	1	HHE	trillium-compact-120-ph.paz		
PI108	B	20210610	25990101	119.5425	-21.425	4N	-12345	-12345	754.3	400000	1	HHN	trillium-compact-120-ph.paz		
PI108	B	20210610	25990101	119.5425	-21.425	4N	-12345	-12345	754.3	400000	1	HHZ	trillium-compact-120-ph.paz		
PI109	B	20210610	25990101	119.5769	-21.3442	4N	-12345	-12345	754.3	400000	1	HHE	trillium-compact-120-ph.paz		
